transaction_id,transaction_type,network_provider,district,hour_of_day,amount_ugx,sender_age,account_age_days,prev_txn_count_30d,failed_pin_attempts,is_new_recipient,same_network,device_change,is_weekend,is_night,is_fraud
TXN002436,SACCO Withdrawal,Airtel Money,Kampala,13,218128,40,2986,8,0,0,1,0,0,0,0
TXN002437,SACCO Withdrawal,MTN MoMo,Mukono,13,635594,51,3403,7,1,0,1,0,1,0,0
TXN002438,SACCO Withdrawal,SACCO Account,Kampala,20,291791,72,3055,6,1,0,0,0,0,0,0
TXN002439,SACCO Deposit,MTN MoMo,Mbarara,19,86664,72,680,3,1,1,1,1,0,0,1
TXN002440,Mobile Money Transfer,SACCO Account,Wakiso,17,407890,24,3411,7,0,0,1,0,0,0,0
TXN002441,SACCO Deposit,Airtel Money,Kampala,10,114774,70,748,6,0,0,1,0,0,0,0
TXN002442,SACCO Deposit,MTN MoMo,Kampala,14,177491,26,2854,9,0,0,1,0,0,0,0
TXN002443,Mobile Money Deposit,MTN MoMo,Mbarara,9,340206,67,1322,7,0,0,0,0,0,0,0
TXN002444,Loan Repayment,SACCO Account,Wakiso,12,23827,21,2360,12,0,0,1,0,1,0,0
TXN002445,SACCO Withdrawal,MTN MoMo,Kampala,13,214391,19,1767,5,0,0,1,0,0,0,0
TXN002446,SACCO Withdrawal,MTN MoMo,Mbarara,18,255537,73,55,7,0,0,1,0,0,0,0
TXN002447,Mobile Money Transfer,MTN MoMo,Gulu,19,22560,44,694,5,0,0,1,0,0,0,0
TXN002448,Mobile Money Transfer,Airtel Money,Lira,12,107796,50,534,11,0,0,1,1,0,0,0
TXN002449,Mobile Money Transfer,Airtel Money,Kampala,1,58110,49,1819,10,0,0,1,0,0,1,0
TXN002450,SACCO Withdrawal,MTN MoMo,Mbale,19,1567476,74,105,7,0,0,1,0,0,0,0
TXN002451,Mobile Money Transfer,MTN MoMo,Mbarara,8,606746,61,3247,8,0,0,1,1,0,0,1
TXN002452,Bill Payment,MTN MoMo,Kampala,15,25566,62,2342,9,0,1,0,0,0,0,0
TXN002453,SACCO Deposit,MTN MoMo,Mbarara,2,116744,63,2928,6,0,0,1,0,1,1,0
TXN002454,SACCO Withdrawal,MTN MoMo,Wakiso,12,1775363,54,2599,9,0,0,0,0,1,0,0
TXN002455,SACCO Deposit,Airtel Money,Arua,22,57518,44,911,4,0,0,1,0,1,1,0
TXN002456,Mobile Money Transfer,MTN MoMo,Kampala,7,112466,45,2423,13,0,1,1,0,0,0,0
TXN002457,SACCO Withdrawal,MTN MoMo,Mbarara,12,108475,20,450,7,0,1,1,0,1,0,0
TXN002458,SACCO Deposit,MTN MoMo,Wakiso,10,74447,53,1469,5,0,0,1,0,1,0,0
TXN002459,SACCO Withdrawal,SACCO Account,Fort Portal,20,674123,66,3132,4,0,0,0,0,1,0,0
TXN002460,SACCO Withdrawal,SACCO Account,Wakiso,19,734904,68,1416,8,1,0,1,0,0,0,0
TXN002461,Bill Payment,SACCO Account,Fort Portal,9,23628,60,812,9,0,0,1,0,0,0,0
TXN002462,Loan Repayment,MTN MoMo,Arua,6,39203,25,390,9,0,0,1,0,1,0,0
TXN002463,SACCO Deposit,MTN MoMo,Kampala,15,144386,61,1236,6,0,0,1,0,1,0,0
TXN002464,SACCO Deposit,MTN MoMo,Mbale,11,10471,67,2715,9,0,0,1,0,0,0,0
TXN002465,SACCO Deposit,MTN MoMo,Fort Portal,15,93746,67,1709,8,0,0,1,0,0,0,0
TXN002466,Mobile Money Transfer,Airtel Money,Kampala,3,141034,58,3607,12,0,1,1,0,1,1,0
TXN002467,SACCO Withdrawal,SACCO Account,Wakiso,8,186963,54,3312,6,0,1,1,0,1,0,0
TXN002468,Mobile Money Transfer,SACCO Account,Mukono,16,2897,70,3560,10,0,1,0,0,0,0,0
TXN002469,SACCO Withdrawal,SACCO Account,Kampala,9,439859,66,1745,3,0,0,0,0,0,0,0
TXN002470,SACCO Deposit,MTN MoMo,Kampala,19,68620,62,1146,9,0,0,1,1,0,0,0
TXN002471,Mobile Money Transfer,Airtel Money,Kampala,5,226152,55,3325,13,0,0,0,0,0,1,0
TXN002472,Bill Payment,MTN MoMo,Kampala,9,59100,73,2189,9,0,0,1,0,0,0,0
TXN002473,Loan Repayment,MTN MoMo,Wakiso,23,96658,39,1476,5,0,1,1,0,0,1,0
TXN002474,Mobile Money Deposit,Airtel Money,Kampala,12,73767,31,2922,4,0,0,1,0,1,0,0
TXN002475,SACCO Deposit,MTN MoMo,Lira,16,62906,32,1856,8,0,0,1,0,0,0,0
TXN002476,Loan Repayment,MTN MoMo,Mbarara,8,3314,72,3225,3,0,0,1,0,0,0,0
TXN002477,Mobile Money Transfer,MTN MoMo,Kampala,14,66948,63,1750,6,0,0,0,0,1,0,0
TXN002478,Mobile Money Deposit,Airtel Money,Mbarara,16,330397,21,3380,8,0,0,0,0,0,0,0
TXN002479,Mobile Money Transfer,SACCO Account,Mbarara,10,175868,35,1584,9,0,0,0,0,0,0,0
TXN002480,Mobile Money Deposit,MTN MoMo,Fort Portal,18,23572,18,3389,12,0,0,0,0,0,0,0
TXN002481,Mobile Money Transfer,SACCO Account,Kampala,14,134163,29,3601,8,0,1,1,0,0,0,0
TXN002482,Loan Repayment,MTN MoMo,Kampala,11,334165,71,1320,11,1,1,1,0,0,0,0
TXN002483,Bill Payment,MTN MoMo,Arua,14,180613,58,843,11,0,0,1,0,0,0,0
TXN002484,Mobile Money Transfer,Airtel Money,Arua,14,24146,59,3417,9,0,0,1,0,0,0,0
TXN002485,SACCO Withdrawal,Airtel Money,Jinja,8,38108,70,1605,13,0,0,1,0,0,0,0
TXN002486,Bill Payment,SACCO Account,Jinja,12,53832,67,2645,11,0,1,1,0,0,0,0
TXN002487,SACCO Withdrawal,MTN MoMo,Kampala,11,20376,34,1306,6,0,0,1,0,0,0,0
TXN002488,Loan Repayment,Airtel Money,Mukono,12,112027,36,3280,14,0,1,1,0,1,0,0
TXN002489,SACCO Deposit,Airtel Money,Kampala,17,285075,53,952,13,0,0,1,0,1,0,0
TXN002490,SACCO Withdrawal,SACCO Account,Kampala,13,198978,65,552,5,0,1,1,0,1,0,0
TXN002491,Mobile Money Transfer,MTN MoMo,Mbale,21,398147,24,2005,7,0,1,0,0,0,0,0
TXN002492,Mobile Money Transfer,SACCO Account,Kampala,10,1198,26,1120,9,0,1,1,0,0,0,0
TXN002493,Mobile Money Deposit,Airtel Money,Mukono,12,382443,25,3524,8,0,1,1,1,0,0,0
TXN002494,SACCO Withdrawal,MTN MoMo,Arua,17,37308,42,2022,8,1,0,1,0,0,0,0
TXN002495,SACCO Deposit,Airtel Money,Kampala,14,46341,24,2421,11,0,0,0,0,0,0,0
TXN002496,SACCO Withdrawal,MTN MoMo,Fort Portal,14,247724,59,2696,11,0,0,1,0,0,0,0
TXN002497,SACCO Deposit,Airtel Money,Fort Portal,5,98068,25,1097,8,0,1,1,0,0,1,0
TXN002498,Loan Repayment,SACCO Account,Gulu,12,139220,41,1837,13,0,0,1,0,0,0,0
TXN002499,Bill Payment,Airtel Money,Kampala,10,97929,34,1809,3,2,0,0,0,1,0,0
TXN002500,SACCO Withdrawal,Airtel Money,Wakiso,23,300016,29,1705,13,0,0,0,0,1,1,0
TXN002501,Mobile Money Deposit,Airtel Money,Wakiso,10,41274,63,2381,6,0,0,1,0,0,0,0
TXN002502,Mobile Money Deposit,MTN MoMo,Wakiso,19,48036,48,2441,5,0,1,1,0,1,0,0
TXN002503,SACCO Deposit,MTN MoMo,Kampala,16,380249,29,3178,7,0,0,0,0,0,0,0
TXN002504,Bill Payment,Airtel Money,Fort Portal,11,11977,74,1125,5,0,0,1,1,0,0,0
TXN002505,Mobile Money Transfer,MTN MoMo,Kampala,14,141072,19,1383,8,0,0,0,1,0,0,0
TXN002506,Mobile Money Transfer,MTN MoMo,Jinja,18,171731,29,1771,9,0,1,0,0,0,0,1
TXN002507,Loan Repayment,Airtel Money,Kampala,19,105644,44,3401,8,1,0,1,0,0,0,0
TXN002508,SACCO Withdrawal,MTN MoMo,Gulu,8,224387,63,1642,9,0,1,1,0,0,0,0
TXN002509,Loan Repayment,MTN MoMo,Arua,11,28448,24,2443,3,0,0,1,0,0,0,0
TXN002510,Loan Repayment,Airtel Money,Kampala,11,287224,30,35,6,1,0,1,0,0,0,0
TXN002511,Mobile Money Transfer,MTN MoMo,Kampala,4,22628,70,2205,9,0,0,1,0,1,1,0
TXN002512,Loan Repayment,SACCO Account,Mbarara,14,76827,53,904,9,1,0,0,1,0,0,0
TXN002513,SACCO Withdrawal,SACCO Account,Jinja,19,54592,18,3345,18,0,0,1,0,0,0,0
TXN002514,SACCO Deposit,Airtel Money,Mbarara,11,118188,66,3015,7,0,0,0,0,0,0,0
TXN002515,SACCO Deposit,MTN MoMo,Wakiso,17,166184,52,396,4,0,0,1,0,0,0,0
TXN002516,Loan Repayment,SACCO Account,Kampala,15,425097,47,207,8,0,1,1,0,0,0,0
TXN002517,Mobile Money Transfer,SACCO Account,Fort Portal,11,201679,48,1781,15,1,0,1,0,0,0,0
TXN002518,SACCO Withdrawal,SACCO Account,Arua,8,318732,34,1629,9,0,0,0,1,1,0,0
TXN002519,Mobile Money Deposit,MTN MoMo,Mukono,16,404604,25,2669,5,0,0,1,1,1,0,0
TXN002520,Mobile Money Deposit,Airtel Money,Mbale,19,97639,20,1330,7,0,0,1,0,1,0,0
TXN002521,Mobile Money Deposit,SACCO Account,Mukono,16,123559,27,1650,7,0,0,0,0,0,0,0
TXN002522,Mobile Money Transfer,Airtel Money,Wakiso,1,135988,51,1560,5,0,0,0,0,1,1,0
TXN002523,Mobile Money Transfer,Airtel Money,Kampala,9,79140,39,805,7,0,0,0,0,1,0,0
TXN002524,SACCO Withdrawal,Airtel Money,Wakiso,5,117019,21,2510,5,0,0,1,0,0,1,0
TXN002525,Mobile Money Deposit,Airtel Money,Mukono,14,30717,49,252,5,0,1,1,0,0,0,0
TXN002526,Mobile Money Transfer,MTN MoMo,Kampala,17,121399,46,1291,6,1,0,1,0,0,0,0
TXN002527,Mobile Money Transfer,Airtel Money,Wakiso,7,192146,63,2915,12,0,0,1,1,0,0,0
TXN002528,Bill Payment,MTN MoMo,Mbale,18,351474,28,209,8,0,0,0,0,0,0,0
TXN002529,Mobile Money Transfer,MTN MoMo,Mbarara,14,323019,63,955,4,0,0,1,0,1,0,0
TXN002530,Bill Payment,MTN MoMo,Mbarara,16,106617,30,3639,9,0,0,0,0,0,0,0
TXN002531,SACCO Deposit,Airtel Money,Arua,22,154571,21,2587,6,1,0,1,0,0,1,0
TXN002532,Mobile Money Deposit,MTN MoMo,Kampala,6,75190,19,2028,2,0,0,1,0,0,0,0
TXN002533,Mobile Money Transfer,Airtel Money,Gulu,20,94717,51,835,7,0,0,0,0,1,0,0
TXN002534,Mobile Money Transfer,SACCO Account,Mbale,8,355094,60,2551,12,1,0,1,1,1,0,0
TXN002535,Mobile Money Deposit,MTN MoMo,Mukono,11,400405,39,956,3,0,0,1,0,0,0,0
TXN002536,Loan Repayment,MTN MoMo,Wakiso,19,338662,22,514,7,0,1,1,0,0,0,0
TXN002537,Mobile Money Deposit,MTN MoMo,Kampala,20,22340,26,580,6,0,0,1,0,1,0,0
TXN002538,Mobile Money Transfer,SACCO Account,Lira,13,284652,37,1938,6,0,0,1,0,0,0,0
TXN002539,Mobile Money Deposit,Airtel Money,Mukono,14,444530,38,1172,8,0,0,0,0,0,0,0
TXN002540,Mobile Money Deposit,Airtel Money,Lira,16,67236,34,1998,9,0,0,1,1,0,0,0
TXN002541,SACCO Deposit,MTN MoMo,Gulu,18,109673,29,2888,2,0,0,0,0,0,0,0
TXN002542,Mobile Money Deposit,Airtel Money,Mbarara,7,226504,45,1666,12,0,0,1,0,0,0,0
TXN002543,Loan Repayment,SACCO Account,Mbale,18,123857,35,3034,7,2,1,1,1,1,0,1
TXN002544,SACCO Deposit,SACCO Account,Mbarara,13,755013,20,2131,11,0,0,0,0,1,0,0
TXN002545,Mobile Money Transfer,Airtel Money,Wakiso,12,91242,22,3114,7,0,0,1,0,0,0,0
TXN002546,SACCO Withdrawal,MTN MoMo,Mukono,12,218198,70,2204,16,1,0,0,0,0,0,0
TXN002547,Mobile Money Transfer,MTN MoMo,Mbale,13,235959,69,2501,9,0,0,1,0,1,0,0
TXN002548,SACCO Withdrawal,MTN MoMo,Wakiso,21,457696,31,1643,7,0,0,1,0,0,0,0
TXN002549,SACCO Withdrawal,MTN MoMo,Wakiso,14,418125,65,3356,11,0,0,1,0,0,0,0
TXN002550,Mobile Money Transfer,MTN MoMo,Kampala,21,118500,43,1212,11,0,0,1,0,1,0,0
TXN002551,SACCO Withdrawal,MTN MoMo,Arua,8,183904,36,617,7,0,1,0,0,0,0,0
TXN002552,Mobile Money Transfer,MTN MoMo,Kampala,16,17114,58,2672,8,0,0,1,0,0,0,0
TXN002553,Mobile Money Deposit,SACCO Account,Mbarara,18,74986,34,1498,9,1,0,1,0,1,0,0
TXN002554,Bill Payment,Airtel Money,Wakiso,16,198603,71,507,9,3,1,0,0,0,0,0
TXN002555,Mobile Money Transfer,SACCO Account,Wakiso,14,381291,56,3205,7,0,1,1,0,1,0,0
TXN002556,Bill Payment,Airtel Money,Mbarara,14,43489,59,1295,7,0,0,1,0,1,0,0
TXN002557,SACCO Deposit,MTN MoMo,Kampala,19,65831,21,622,4,0,0,0,0,0,0,0
TXN002558,Mobile Money Transfer,Airtel Money,Gulu,18,25078,59,3145,7,0,0,1,0,0,0,0
TXN002559,Mobile Money Transfer,MTN MoMo,Jinja,7,176028,52,1952,4,0,1,1,0,1,0,0
TXN002560,SACCO Deposit,Airtel Money,Mbale,19,483540,41,1460,5,2,0,1,1,1,0,1
TXN002561,Mobile Money Deposit,MTN MoMo,Kampala,12,153645,58,293,10,0,1,1,0,0,0,0
TXN002562,Mobile Money Deposit,SACCO Account,Lira,9,143988,30,655,7,0,0,0,0,0,0,0
TXN002563,Mobile Money Transfer,MTN MoMo,Mbarara,19,120944,50,2985,10,0,1,1,0,0,0,0
TXN002564,Mobile Money Transfer,MTN MoMo,Lira,12,13892,32,2805,13,0,0,1,0,0,0,0
TXN002565,SACCO Withdrawal,SACCO Account,Mukono,18,300025,32,3509,14,0,0,1,0,0,0,0
TXN002566,Mobile Money Transfer,MTN MoMo,Mukono,10,138214,48,3044,8,1,0,1,0,1,0,0
TXN002567,Mobile Money Transfer,Airtel Money,Arua,0,162474,60,2715,10,0,1,0,0,0,1,0
TXN002568,Mobile Money Transfer,Airtel Money,Lira,13,343615,45,2108,15,0,1,1,0,0,0,0
TXN002569,Mobile Money Deposit,SACCO Account,Wakiso,7,229844,27,1622,10,0,1,1,0,1,0,0
TXN002570,Loan Repayment,SACCO Account,Kampala,17,227744,74,2375,9,0,0,0,0,0,0,0
TXN002571,SACCO Withdrawal,SACCO Account,Wakiso,10,101576,24,3254,5,0,0,1,0,0,0,0
TXN002572,Loan Repayment,MTN MoMo,Wakiso,12,689803,50,2847,9,1,1,0,0,1,0,0
TXN002573,SACCO Withdrawal,SACCO Account,Kampala,6,380019,24,785,4,0,0,0,0,0,0,0
TXN002574,SACCO Withdrawal,Airtel Money,Kampala,10,956474,22,767,14,1,0,1,0,1,0,0
TXN002575,Mobile Money Transfer,Airtel Money,Lira,17,92186,43,3506,10,0,0,1,0,0,0,0
TXN002576,SACCO Deposit,MTN MoMo,Kampala,8,232393,72,519,5,1,0,1,0,1,0,0
TXN002577,Bill Payment,Airtel Money,Mbarara,15,4218,33,2686,6,1,0,1,0,0,0,0
TXN002578,SACCO Deposit,SACCO Account,Kampala,20,8785,74,2131,11,0,0,0,0,0,0,0
TXN002579,SACCO Withdrawal,SACCO Account,Wakiso,16,75816,25,28,6,0,1,0,0,1,0,1
TXN002580,SACCO Deposit,MTN MoMo,Kampala,18,196977,39,266,4,1,1,0,0,0,0,0
TXN002581,Mobile Money Transfer,MTN MoMo,Kampala,7,104322,51,1307,5,0,0,1,0,0,0,0
TXN002582,Loan Repayment,MTN MoMo,Jinja,9,69043,57,2445,8,0,0,1,0,0,0,0
TXN002583,SACCO Deposit,SACCO Account,Lira,19,16743,45,3010,9,0,0,1,0,0,0,0
TXN002584,SACCO Withdrawal,Airtel Money,Kampala,16,271451,63,2811,11,0,0,1,0,1,0,0
TXN002585,SACCO Deposit,Airtel Money,Mukono,15,58074,53,980,4,0,1,1,0,0,0,0
TXN002586,SACCO Deposit,MTN MoMo,Mukono,15,46249,73,1724,8,0,0,0,0,1,0,0
TXN002587,Mobile Money Transfer,MTN MoMo,Lira,12,158471,64,3455,14,1,0,1,0,0,0,0
TXN002588,Mobile Money Deposit,Airtel Money,Jinja,4,122810,24,811,7,0,0,0,0,1,1,0
TXN002589,Mobile Money Transfer,SACCO Account,Mukono,17,67509,69,581,17,0,0,1,0,0,0,0
TXN002590,Mobile Money Deposit,Airtel Money,Mbarara,16,153869,57,3391,10,0,0,1,0,0,0,0
TXN002591,Mobile Money Deposit,MTN MoMo,Mbale,13,47458,60,1862,11,0,0,1,0,1,0,0
TXN002592,Mobile Money Deposit,Airtel Money,Kampala,20,237588,45,611,11,0,1,1,0,0,0,0
TXN002593,SACCO Deposit,MTN MoMo,Wakiso,11,39072,19,193,9,0,0,1,0,0,0,0
TXN002594,SACCO Deposit,SACCO Account,Arua,10,25946,26,2275,9,0,0,1,0,0,0,0
TXN002595,Mobile Money Transfer,MTN MoMo,Jinja,19,228792,23,451,8,0,0,1,0,1,0,0
TXN002596,Mobile Money Deposit,Airtel Money,Mukono,18,184595,72,1206,5,0,0,0,0,0,0,0
TXN002597,Mobile Money Transfer,MTN MoMo,Mukono,13,30251,18,932,8,1,1,1,0,1,0,0
TXN002598,SACCO Withdrawal,Airtel Money,Wakiso,8,2264407,20,1351,9,1,0,1,0,0,0,0
TXN002599,Mobile Money Transfer,Airtel Money,Mukono,9,273394,27,1629,8,0,0,0,0,1,0,0
TXN002600,Mobile Money Transfer,Airtel Money,Mbarara,15,224818,54,2703,8,0,0,0,0,0,0,0
TXN002601,SACCO Deposit,MTN MoMo,Wakiso,11,59459,61,203,5,0,0,1,0,0,0,0
TXN002602,Mobile Money Transfer,MTN MoMo,Jinja,18,161028,40,402,10,0,0,1,0,1,0,0
TXN002603,Mobile Money Deposit,MTN MoMo,Lira,21,19886,50,2028,9,0,0,1,0,0,0,0
TXN002604,SACCO Withdrawal,Airtel Money,Kampala,18,158548,26,1668,4,0,0,0,0,0,0,0
TXN002605,Mobile Money Transfer,MTN MoMo,Mukono,11,2836,70,2520,9,0,0,1,0,0,0,0
TXN002606,SACCO Deposit,Airtel Money,Wakiso,17,74539,30,1670,9,0,0,1,0,0,0,0
TXN002607,Mobile Money Transfer,SACCO Account,Mbarara,11,11669,45,890,9,0,0,0,0,0,0,0
TXN002608,Mobile Money Transfer,SACCO Account,Kampala,8,96696,68,179,9,0,0,0,0,0,0,0
TXN002609,Mobile Money Deposit,MTN MoMo,Mbarara,3,82145,24,1722,4,0,0,0,0,0,1,0
TXN002610,Mobile Money Transfer,Airtel Money,Lira,11,88152,43,1980,7,0,0,1,0,1,0,0
TXN002611,Loan Repayment,MTN MoMo,Wakiso,20,6959,33,3090,9,0,0,1,1,0,0,0
TXN002612,Mobile Money Transfer,Airtel Money,Arua,9,67322,57,2511,5,1,0,1,0,1,0,0
TXN002613,Mobile Money Transfer,SACCO Account,Fort Portal,9,211886,43,2883,4,1,0,0,0,0,0,0
TXN002614,Mobile Money Deposit,MTN MoMo,Kampala,22,69047,68,2657,8,0,0,0,0,1,1,0
TXN002615,SACCO Withdrawal,MTN MoMo,Kampala,2,383866,56,1570,12,0,1,0,0,1,1,0
TXN002616,Mobile Money Transfer,SACCO Account,Fort Portal,17,69181,72,926,8,0,0,0,0,1,0,0
TXN002617,SACCO Withdrawal,SACCO Account,Fort Portal,10,145186,49,1427,9,1,1,0,0,0,0,0
TXN002618,Mobile Money Transfer,MTN MoMo,Kampala,3,124480,53,2045,5,1,0,1,0,1,1,0
TXN002619,Loan Repayment,Airtel Money,Kampala,20,451420,59,1417,12,0,0,1,0,0,0,0
TXN002620,SACCO Withdrawal,MTN MoMo,Kampala,8,339375,74,2984,5,0,0,0,0,0,0,0
TXN002621,Mobile Money Deposit,MTN MoMo,Fort Portal,14,5020,18,2348,8,0,1,1,0,0,0,0
TXN002622,Loan Repayment,SACCO Account,Kampala,10,140458,66,351,15,0,0,1,0,1,0,0
TXN002623,SACCO Withdrawal,SACCO Account,Mukono,5,230486,38,187,14,0,1,0,0,0,1,0
TXN002624,Loan Repayment,SACCO Account,Mbale,4,686679,30,3419,9,0,0,0,0,1,1,0
TXN002625,SACCO Withdrawal,MTN MoMo,Kampala,7,312156,68,2671,12,0,1,0,0,0,0,0
TXN002626,Bill Payment,SACCO Account,Gulu,5,94690,43,1433,9,0,0,1,0,0,1,0
TXN002627,Mobile Money Transfer,MTN MoMo,Kampala,17,155330,62,2119,8,0,0,0,0,1,0,0
TXN002628,Mobile Money Deposit,MTN MoMo,Lira,13,121666,26,1968,8,0,0,0,0,1,0,0
TXN002629,SACCO Withdrawal,Airtel Money,Kampala,11,533482,54,3399,6,0,0,0,0,0,0,0
TXN002630,SACCO Withdrawal,MTN MoMo,Mbarara,12,63826,40,3284,7,0,1,1,0,0,0,0
TXN002631,SACCO Deposit,SACCO Account,Mbarara,20,205744,18,309,9,0,1,1,0,0,0,0
TXN002632,Mobile Money Deposit,Airtel Money,Kampala,20,103038,19,3180,6,0,0,1,0,0,0,0
TXN002633,Mobile Money Transfer,MTN MoMo,Kampala,16,92947,60,2225,5,0,0,1,0,1,0,0
TXN002634,Mobile Money Transfer,MTN MoMo,Wakiso,19,153082,45,427,9,0,0,0,0,0,0,0
TXN002635,Mobile Money Deposit,MTN MoMo,Kampala,10,91240,53,2788,10,0,0,1,0,0,0,0
TXN002636,SACCO Deposit,MTN MoMo,Mbale,11,91812,48,531,11,0,0,1,0,0,0,0
TXN002637,Bill Payment,Airtel Money,Mbale,15,2466,58,2466,8,0,1,0,0,0,0,0
TXN002638,Mobile Money Deposit,SACCO Account,Mukono,15,28686,22,248,13,1,0,1,0,0,0,0
TXN002639,Bill Payment,MTN MoMo,Gulu,13,100565,54,2257,7,0,0,0,0,0,0,0
TXN002640,Mobile Money Deposit,MTN MoMo,Gulu,12,259447,42,216,4,0,0,0,0,0,0,0
TXN002641,Mobile Money Transfer,Airtel Money,Mbale,22,49011,25,713,6,0,0,0,0,1,1,1
TXN002642,Mobile Money Transfer,SACCO Account,Wakiso,18,110924,51,438,11,0,1,0,0,0,0,0
TXN002643,Mobile Money Deposit,MTN MoMo,Kampala,12,63459,56,1793,6,0,1,1,0,0,0,1
TXN002644,SACCO Deposit,MTN MoMo,Kampala,16,16607,66,1642,7,0,0,0,0,0,0,0
TXN002645,Mobile Money Transfer,Airtel Money,Mukono,10,476583,49,2359,8,0,1,1,0,1,0,0
TXN002646,SACCO Withdrawal,MTN MoMo,Wakiso,7,203431,28,383,8,0,0,0,1,0,0,0
TXN002647,Bill Payment,MTN MoMo,Wakiso,11,12262,64,981,4,0,0,0,0,0,0,0
TXN002648,SACCO Deposit,Airtel Money,Kampala,12,190831,42,1295,12,0,1,0,0,1,0,0
TXN002649,SACCO Withdrawal,Airtel Money,Jinja,1,864008,20,121,6,0,0,0,0,0,1,0
TXN002650,SACCO Withdrawal,Airtel Money,Kampala,18,395137,62,407,11,0,0,1,1,1,0,0
TXN002651,Mobile Money Transfer,Airtel Money,Kampala,11,54016,67,245,8,0,1,1,0,0,0,0
TXN002652,SACCO Withdrawal,Airtel Money,Wakiso,14,390891,69,66,9,0,0,1,0,0,0,0
TXN002653,SACCO Withdrawal,MTN MoMo,Kampala,6,231901,49,2990,5,0,0,1,0,0,0,0
TXN002654,Mobile Money Transfer,MTN MoMo,Gulu,8,270386,69,228,5,0,0,1,1,0,0,0
TXN002655,Mobile Money Deposit,MTN MoMo,Wakiso,19,32075,52,882,4,0,1,1,0,0,0,0
TXN002656,SACCO Withdrawal,MTN MoMo,Wakiso,14,904288,49,2185,5,0,1,1,0,0,0,0
TXN002657,Mobile Money Deposit,Airtel Money,Mukono,21,9506,51,2242,11,0,0,1,0,0,0,0
TXN002658,Loan Repayment,SACCO Account,Kampala,23,376875,54,706,11,0,1,1,0,0,1,0
TXN002659,Mobile Money Transfer,SACCO Account,Kampala,11,12683,69,658,9,1,0,1,0,1,0,0
TXN002660,SACCO Deposit,Airtel Money,Lira,10,368415,22,2705,8,0,0,1,0,0,0,0
TXN002661,SACCO Withdrawal,MTN MoMo,Wakiso,19,921553,62,1513,9,0,0,1,0,0,0,0
TXN002662,Loan Repayment,MTN MoMo,Wakiso,23,89156,45,3426,9,0,0,1,0,0,1,0
TXN002663,Mobile Money Transfer,SACCO Account,Kampala,15,543504,45,930,5,0,0,1,0,1,0,0
TXN002664,SACCO Deposit,Airtel Money,Mukono,17,696652,25,1728,6,0,0,1,0,1,0,0
TXN002665,SACCO Deposit,Airtel Money,Gulu,17,157550,44,2604,11,1,0,1,0,0,0,0
TXN002666,Mobile Money Transfer,SACCO Account,Gulu,11,20393,33,1181,7,0,1,1,0,0,0,0
TXN002667,Mobile Money Transfer,Airtel Money,Mbarara,14,105835,35,958,9,0,0,0,1,0,0,0
TXN002668,SACCO Deposit,SACCO Account,Kampala,18,112987,42,3548,6,0,0,0,0,0,0,0
TXN002669,Mobile Money Deposit,MTN MoMo,Kampala,16,108370,65,1040,5,0,0,1,0,0,0,0
TXN002670,SACCO Withdrawal,Airtel Money,Mbale,2,247309,18,1102,8,0,0,1,0,1,1,0
TXN002671,SACCO Deposit,SACCO Account,Arua,11,2835,25,2100,4,0,1,1,0,0,0,0
TXN002672,SACCO Withdrawal,MTN MoMo,Kampala,8,1042341,38,514,12,0,0,0,0,0,0,0
TXN002673,Mobile Money Deposit,Airtel Money,Mukono,9,186925,51,3576,10,0,1,1,0,0,0,0
TXN002674,Mobile Money Transfer,MTN MoMo,Kampala,20,18405,41,744,12,0,1,1,0,0,0,0
TXN002675,Loan Repayment,SACCO Account,Kampala,3,126679,54,3133,5,0,1,0,0,0,1,0
TXN002676,Mobile Money Transfer,MTN MoMo,Wakiso,9,126025,43,3204,6,0,0,1,1,0,0,0
TXN002677,SACCO Withdrawal,Airtel Money,Kampala,10,102636,64,1406,6,0,1,0,0,1,0,0
TXN002678,Mobile Money Transfer,MTN MoMo,Mbarara,15,13390,31,3636,9,0,0,0,0,1,0,0
TXN002679,Mobile Money Transfer,Airtel Money,Mukono,13,147727,46,1833,5,0,1,1,0,0,0,0
TXN002680,SACCO Deposit,MTN MoMo,Kampala,9,49432,47,2740,9,0,0,1,0,1,0,0
TXN002681,Mobile Money Transfer,MTN MoMo,Kampala,8,106088,20,543,14,1,0,0,0,1,0,0
TXN002682,Loan Repayment,Airtel Money,Mbale,9,222635,24,2458,7,0,0,0,0,0,0,0
TXN002683,Mobile Money Transfer,SACCO Account,Kampala,13,183446,53,2203,6,2,0,1,1,1,0,0
TXN002684,SACCO Withdrawal,MTN MoMo,Gulu,10,58398,28,2681,9,0,0,1,1,1,0,0
TXN002685,SACCO Withdrawal,MTN MoMo,Wakiso,21,778849,49,2099,8,1,0,1,0,0,0,0
TXN002686,Mobile Money Transfer,SACCO Account,Gulu,12,521630,29,3072,11,1,0,1,0,0,0,0
TXN002687,Mobile Money Transfer,Airtel Money,Wakiso,5,25577,32,3042,9,0,0,1,1,0,1,0
TXN002688,SACCO Withdrawal,SACCO Account,Kampala,16,716214,55,3167,10,0,0,1,0,0,0,0
TXN002689,SACCO Withdrawal,MTN MoMo,Kampala,11,1542078,41,1712,6,0,0,1,0,1,0,0
